eha_ptid,fcdocket,hilarriid,nididfull,nidid,dam_name,longitude,latitude,state,huc,Pt_Own,OwType,Type,CH_MW,status,HILARRI_2021,EHA_FY2021,EHA_Annual_Capacity,EHA_Annual_CapacityFactor,EHA_Annual_Gross_Generation,ORNL_Retired_FY2020_revised,ORNL_US_Hydropower_DevelopmentPipeline_Data_FY2021,ORNL_CostofMitigatingEnvironmentalImpacts_FY2021,ORNL_Mitigation_Database,EHA_Annual_Net_Generation,hydrosource_id,uri,huc12_uri,comid,comid_uri
hc7134_p01,P-5679,36,NA,NA,NA,-71.9072,41.9231,CT,11000010403,"Energy Stream, LLC.",Private Non-utility,HY,0.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1927,https://geoconnex.us/ornl/hydrosource/dams1927,https://geoconnex.us/nhdplusv2/huc12/11000010403,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7135_p01,P-5697,2895,NA,NA,NA,-121.8495,40.432,CA,1.80E+11,Robert W. Lee,Private Non-utility,HY,0.03,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1928,https://geoconnex.us/ornl/hydrosource/dams1928,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7136_p01,P-5702,498,NA,NA,NA,-72.0506,44.2964,VT,10801030204,"Barnet Hydro Company, L.P.",Private Non-utility,HY,0.525,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1929,https://geoconnex.us/ornl/hydrosource/dams1929,https://geoconnex.us/nhdplusv2/huc12/10801030204,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7137_p01,P-5728,1245,NY12020,NY12020,SANDY HOLLOW,-75.7288,44.1496,NY,41503030303,"Sandy Hollow Power Company, Inc.",Private Non-utility,HY,0.815,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1930,https://geoconnex.us/ornl/hydrosource/dams1930,https://geoconnex.us/nhdplusv2/huc12/41503030303,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7138_p01,P-5731,2327,NA,NA,NA,-114.7512,42.6608,ID,1.70E+11,David Snedigar,Private Non-utility,HY,0.54,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1931,https://geoconnex.us/ornl/hydrosource/dams1931,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7139_p01,P-5737,2602,CA00294,CA00294,ANDERSON,-121.6308,37.1676,CA,1.81E+11,Santa Clara Valley Water District,Publicly Owned Utility,HY,0.754,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1932,https://geoconnex.us/ornl/hydrosource/dams1932,https://geoconnex.us/nhdplusv2/huc12/1.81E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7140_p01,P-5767,2338,NA,NA,NA,-114.591524,42.640344,ID,1.70E+11,LQ-LS Hydroelectric Partners,Private Non-utility,HY,1.75,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1933,https://geoconnex.us/ornl/hydrosource/dams1933,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7141_p01,P-5824,42,MA00108,MA00108,NORTH VILLAGE POND,-71.8807,42.0633,MA,11000010203,"Webster Hydro Electric Company, Inc.",Private Non-utility,HY,0.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1934,https://geoconnex.us/ornl/hydrosource/dams1934,https://geoconnex.us/nhdplusv2/huc12/11000010203,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7141_p01,P-5824,41,MA00108,MA00108,NORTH VILLAGE POND,-71.8807,42.0633,MA,11000010203,"Webster Hydro Electric Company, Inc.",Private Non-utility,HY,0.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1935,https://geoconnex.us/ornl/hydrosource/dams1935,https://geoconnex.us/nhdplusv2/huc12/11000010203,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7142_p01,P-5865,2204,NA,NA,NA,-116.2302,45.5741,ID,1.71E+11,David Cereghino,Private Non-utility,HY,1.01,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1936,https://geoconnex.us/ornl/hydrosource/dams1936,https://geoconnex.us/nhdplusv2/huc12/1.71E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7143_p01,P-5892,2026,ID00175,ID00175,GLENDALE,-111.8133724,42.12823738,ID,1.60E+11,City of Preston,Publicly Owned Utility,HY,0.41,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1937,https://geoconnex.us/ornl/hydrosource/dams1937,https://geoconnex.us/nhdplusv2/huc12/1.60E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7144_p01,P-5902,1974,NA,NA,NA,-115.3684,40.7846,NV,1.60E+11,Frank Hooper,Private Non-utility,HY,0.6728,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1938,https://geoconnex.us/ornl/hydrosource/dams1938,https://geoconnex.us/nhdplusv2/huc12/1.60E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7145_p01,P-5912,120,ME00157,ME00157,UPPER DAM,-69.2304,45.1836,ME,10200040203,Town of Dover-Foxcroft,Publicly Owned Utility,HY,0.3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1939,https://geoconnex.us/ornl/hydrosource/dams1939,https://geoconnex.us/nhdplusv2/huc12/10200040203,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7146_p01,P-5955,2555,NA,NA,NA,-123.4778,40.1942,CA,1.80E+11,Thomas and Carol Benninghoven,Private Non-utility,HY,0.025,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1940,https://geoconnex.us/ornl/hydrosource/dams1940,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7147_p01,P-5978,2404,NA,NA,NA,-122.229641,48.819581,WA,1.71E+11,Gary A. Cromwell,Private Non-utility,HY,0.025,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1941,https://geoconnex.us/ornl/hydrosource/dams1941,https://geoconnex.us/nhdplusv2/huc12/1.71E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7148_p01,P-5982,2403,NA,NA,NA,-122.2508,48.848,WA,1.71E+11,Seefeld Corporation,Private Non-utility,HY,0.12,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1942,https://geoconnex.us/ornl/hydrosource/dams1942,https://geoconnex.us/nhdplusv2/huc12/1.71E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7149_p01,P-5985,480,NH01016,NH01016,SUNAPEE HYDRO DAM,-72.0833,43.3858,NH,10801060405,"Town of Sunapee, NH",Publicly Owned Utility,HY,0.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1943,https://geoconnex.us/ornl/hydrosource/dams1943,https://geoconnex.us/nhdplusv2/huc12/10801060405,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7150_p01,P-5991,2293,NA,NA,NA,-117.7443,48.9175,WA,1.70E+11,"Deep Creek Energy, LLC",Private Non-utility,HY,0.411,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1944,https://geoconnex.us/ornl/hydrosource/dams1944,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7151_p01,P-6055,550,NY00205,NY00205,LAKE JEFFERSON,-74.9253,41.7774,NY,20401010503,Kevin J. & Barbara A. Gref,Private Non-utility,HY,0.105,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1945,https://geoconnex.us/ornl/hydrosource/dams1945,https://geoconnex.us/nhdplusv2/huc12/20401010503,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7153_p01,P-6077,8,NA,NA,NA,-72.09517,42.1064,MA,11000010103,Old Sturbridge Village,Private Non-utility,HY,0.068,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1946,https://geoconnex.us/ornl/hydrosource/dams1946,https://geoconnex.us/nhdplusv2/huc12/11000010103,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7154_p01,P-6096,417,MA00501,MA00501,NEW HOME,-72.3101,42.5894,MA,10802020205,Mini-Watt Hydroelectric LLC,Private Non-utility,HY,0.415,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1947,https://geoconnex.us/ornl/hydrosource/dams1947,https://geoconnex.us/nhdplusv2/huc12/10802020205,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7155_p01,P-6120,2794,NA,NA,NA,-121.4232,39.8292,CA,1.80E+11,Lassen Station Hydroelectric Limited Partnership,Private Non-utility,HY,0.995,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1948,https://geoconnex.us/ornl/hydrosource/dams1948,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7156_p01,P-6137,2369,NA,NA,NA,-114.7243,43.0344,ID,1.70E+11,"Consolidated Hydro Mountain States, Inc.",Private Non-utility,HY,0.112,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1949,https://geoconnex.us/ornl/hydrosource/dams1949,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7158_p01,P-6154,2812,NA,NA,NA,-123.6012,40.4648,CA,1.80E+11,North Coast Hydroelectric,Private Non-utility,HY,0.995,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1950,https://geoconnex.us/ornl/hydrosource/dams1950,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7159_p01,P-6155,2467,NA,NA,NA,-117.3333,34.1,CA,1.81E+11,City of San Bernardino,Publicly Owned Utility,HY,0.469,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1951,https://geoconnex.us/ornl/hydrosource/dams1951,https://geoconnex.us/nhdplusv2/huc12/1.81E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7160_p01,P-6168,2815,NA,NA,NA,-123.4477,40.7763,CA,1.80E+11,"B.C. Hydro, Inc.",Private Non-utility,HY,0.32,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1952,https://geoconnex.us/ornl/hydrosource/dams1952,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7161_p01,P-6208,2349,NA,NA,NA,-114.8903,42.8364,ID,1.70E+11,Mike & Katherine Branchflower,Private Non-utility,HY,0.28,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1953,https://geoconnex.us/ornl/hydrosource/dams1953,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7162_p01,P-6229,2085,NA,NA,NA,-116.6001,43.3422,ID,1.71E+11,Reynolds Irrigation District,Publicly Owned Utility,HY,2.125,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1954,https://geoconnex.us/ornl/hydrosource/dams1954,https://geoconnex.us/nhdplusv2/huc12/1.71E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7163_p01,P-6240,299,NH00549,NH00549,WATSON,-70.9227,43.2136,NH,10600030608,Watson Associates,Private Non-utility,HY,0.265,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1955,https://geoconnex.us/ornl/hydrosource/dams1955,https://geoconnex.us/nhdplusv2/huc12/10600030608,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7163_p01,P-6240,300,NH00549,NH00549,WATSON,-70.9227,43.2136,NH,10600030608,Watson Associates,Private Non-utility,HY,0.265,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1956,https://geoconnex.us/ornl/hydrosource/dams1956,https://geoconnex.us/nhdplusv2/huc12/10600030608,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7164_p01,P-6253,2721,NA,NA,NA,-121.0264,39.2284,CA,1.80E+11,Sheila St. Germain,Private Non-utility,HY,0.00225,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1957,https://geoconnex.us/ornl/hydrosource/dams1957,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7165_p01,P-6271,2180,NA,NA,NA,-114.669898,45.237804,ID,1.71E+11,White Water Power Company,Private Non-utility,HY,0.03,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1958,https://geoconnex.us/ornl/hydrosource/dams1958,https://geoconnex.us/nhdplusv2/huc12/1.71E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7165_p02,P-6271,2179,NA,NA,NA,-114.669898,45.237804,ID,1.71E+11,White Water Power Company,Private Non-utility,HY,0.115,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1959,https://geoconnex.us/ornl/hydrosource/dams1959,https://geoconnex.us/nhdplusv2/huc12/1.71E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7166_p01,P-6280,548,NY01468,NY01468,JUENGST DAM,-73.65722222,41.35638889,NY,20301010204,Edward W. Kelly,Private Non-utility,HY,0.13,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1960,https://geoconnex.us/ornl/hydrosource/dams1960,https://geoconnex.us/nhdplusv2/huc12/20301010204,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7167_p01,P-6281,2804,NA,NA,NA,-120.7037,40.0018,CA,1.80E+11,"Five Bears Hydro, Inc.",Private Non-utility,HY,0.935,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1961,https://geoconnex.us/ornl/hydrosource/dams1961,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7168_p01,P-6330,2800,NA,NA,NA,-121.7677,39.8389,CA,1.80E+11,Mud Creek Hydro Partners,Private Non-utility,HY,0.3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1962,https://geoconnex.us/ornl/hydrosource/dams1962,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7169_p01,P-6352,2475,NA,NA,NA,-118.2548,34.1593,CA,1.81E+11,City of Glendale,Publicly Owned Utility,HY,0.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1963,https://geoconnex.us/ornl/hydrosource/dams1963,https://geoconnex.us/nhdplusv2/huc12/1.81E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7170_p01,P-6398,359,ME00429,ME00429,HACKETT MILLS,-70.3337,44.0884,ME,10400020910,Hackett Mills Hydro Associates,Private Non-utility,HY,0.485,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1964,https://geoconnex.us/ornl/hydrosource/dams1964,https://geoconnex.us/nhdplusv2/huc12/10400020910,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7171_p01,P-6414,2166,NA,NA,NA,-121.996238,45.087221,OR,1.71E+11,Douglas Water Power Company,Private Non-utility,HY,0.075,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1965,https://geoconnex.us/ornl/hydrosource/dams1965,https://geoconnex.us/nhdplusv2/huc12/1.71E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7172_p01,P-6418,1838,NA,NA,NA,-106.6578,39.4893,CO,1.40E+11,BURFORD JUDITH A,Private Non-utility,HY,0.008,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,NA,1966,https://geoconnex.us/ornl/hydrosource/dams1966,https://geoconnex.us/nhdplusv2/huc12/1.40E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7173_p01,P-6429,5,MA00392,MA00392,RUSSELL MILL POND,-70.627,41.9172,MA,10900020106,Michael & Janice Goodman,Private Non-utility,HY,0.015,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1967,https://geoconnex.us/ornl/hydrosource/dams1967,https://geoconnex.us/nhdplusv2/huc12/10900020106,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7174_p01,P-6440,318,NH00216,NH00216,WINNIPESAUKEE LAKEPORT DAM,-71.4651,43.5487,NH,10700020110,Lakeport Hydroelectric Associates,Private Non-utility,HY,0.705,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1968,https://geoconnex.us/ornl/hydrosource/dams1968,https://geoconnex.us/nhdplusv2/huc12/10700020110,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7175_p01,P-6445,2035,NA,NA,NA,-111.3603,42.4833,ID,1.60E+11,Georgetown Irrigation Company,Publicly Owned Utility,HY,0.48,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1969,https://geoconnex.us/ornl/hydrosource/dams1969,https://geoconnex.us/nhdplusv2/huc12/1.60E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7176_p01,P-6454,2822,NA,NA,NA,-123.663,41.265,CA,1.80E+11,David W. Eckert,Private Non-utility,HY,9.00E-04,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1970,https://geoconnex.us/ornl/hydrosource/dams1970,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7177_p01,P-6458,2364,NA,NA,NA,-114.8974,42.8522,ID,1.70E+11,"Everand Jensen, Birch Creek Trout, Inc",Private Non-utility,HY,0.03,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1971,https://geoconnex.us/ornl/hydrosource/dams1971,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7178_p01,P-6458,2363,NA,NA,NA,-114.9004,42.8517,ID,1.70E+11,"Everand Jensen, Birch Creek Trout, Inc",Private Non-utility,HY,0.056,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1972,https://geoconnex.us/ornl/hydrosource/dams1972,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7179_p01,P-6470,678,VT00048,VT00048,WINOOSKI NO. 8,-72.5254,44.2381,VT,41504030204,Winooski Hydroelectric Company,Private Non-utility,HY,0.81,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1973,https://geoconnex.us/ornl/hydrosource/dams1973,https://geoconnex.us/nhdplusv2/huc12/41504030204,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7180_p01,P-6474,372,NA,NA,NA,-72.0796,43.9695,NH,10801040201,"KC PITTSFIELD, LLC",Private Non-utility,HY,0.1,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1974,https://geoconnex.us/ornl/hydrosource/dams1974,https://geoconnex.us/nhdplusv2/huc12/10801040201,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7181_p01,P-6476,1556,WI00148,WI00148,NESHONOC,-91.07476,43.91382,WI,70400060402,North American Hydro Inc,Private Non-utility,HY,0.425,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1975,https://geoconnex.us/ornl/hydrosource/dams1975,https://geoconnex.us/nhdplusv2/huc12/70400060402,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7182_p01,P-6492,798,NC83014,NC83014,HARDINS,-81.1853,35.3823,NC,30501020504,"Steve Mason Enterprises, Inc.",Industrial,HY,0.72,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1976,https://geoconnex.us/ornl/hydrosource/dams1976,https://geoconnex.us/nhdplusv2/huc12/30501020504,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc7183_p01,P-6543,2340,NA,NA,NA,-114.8583,42.7083,ID,1.70E+11,"Clear Springs Foods, Inc.",Industrial,HY,0.564,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1977,https://geoconnex.us/ornl/hydrosource/dams1977,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
